0,6965.21428106,-99.3933690377,82.5579732502
100,6918.97586128,852.397969266,70.8593229309
200,6771.49872999,1476.0831315,-40.9221150688
300,6563.47120472,2241.67083988,84.5392089672
400,6127.98989584,2922.61209419,-89.2453322886
500,5929.32690059,3583.41207673,-48.8990781195
600,5412.77441563,4312.75731015,79.2600859795
700,4925.42228212,4836.18514984,59.4885177167
800,4364.82528103,5421.22826044,-46.0096559936
900,3637.98269612,5780.17555028,7.10115754594
1000,3125.28827453,6102.30751985,-89.0986352608
1100,2388.2610188,6397.24200749,-29.9448209705
1200,1733.90192237,6734.53488838,47.9596402753
1300,828.126725633,6913.2894095,-39.9546837677
1400,76.8840034906,6917.64316378,70.6361294545
1500,-531.835864589,6911.08419851,69.5337328402
1600,-1431.16027416,6763.86982384,-73.8679865672
1700,-2119.36978998,6532.43922389,-14.0152671056
1800,-2872.98379926,6331.50297986,-34.9755462494
1900,-3458.206663,5874.9133567,-2.28589341871
2000,-4128.21525753,5586.30625657,-18.955911554
2100,-4680.72766072,4950.1763503,-28.8593824035
2200,-5324.11698873,4492.46832843,-53.4798628031
2300,-5793.43598789,3906.92016222,62.6366835561
2400,-6101.64339253,3276.50652955,-52.6724964503
2500,-6431.80612377,2549.66643505,59.4694679173
2600,-6693.19123811,1896.09623473,71.1827540007
2700,-6864.65256364,979.986062668,-2.14236836833
2800,-6942.40115574,335.428471156,21.375635095
2900,-6909.76576695,-495.008507295,27.4071391842
3000,-6829.2942086,-1126.45168863,-34.9092740208
3100,-6627.93370541,-2018.54899876,-71.3831134311
3200,-6454.7308457,-2727.25369085,89.781243383
3300,-6068.72200006,-3245.81012913,44.1303148462
3400,-5544.09174476,-3919.32330663,9.85222657807
3500,-5085.30120582,-4502.69847637,-21.5375091581
3600,-4559.69591699,-5126.18248089,63.6068105609
3700,-4122.62761314,-5514.17066095,17.8574034774
3800,-3305.30159932,-6038.76336536,-57.1417361893
3900,-2817.07793618,-6298.261867,35.7719956603
4000,-2073.70497572,-6526.57101123,-33.5354746536
4100,-1303.04401535,-6842.15127849,28.9417760564
4200,-455.669924336,-6782.55525325,16.9217629538
4300,178.878406466,-6815.78241705,63.8227395386
4400,941.99411008,-6798.00639888,59.2988630984
4500,1803.77015941,-6627.05156225,32.1875931885
4600,2546.25441937,-6327.53230089,60.6815206052
4700,3144.52813745,-6133.59241719,15.5336374789
4800,3736.25124154,-5623.95839914,86.2197097714
4900,4506.17998664,-5288.41233516,-14.5678354806
5000,4887.20984106,-4679.86542688,-9.72606948519
5100,5404.62562349,-4207.33582161,39.2357892409
5200,5960.01951236,-3619.86151519,-2.16720560614
5300,6227.90930112,-2830.96281678,1.70000639541
5400,6487.20838541,-2221.7434102,13.0265732705
5500,6701.3860926,-1483.68509737,58.9868590291
5600,6896.07863517,-601.771582223,-75.0224285567
5700,6844.48243255,96.1567548054,-30.054992068
5800,6857.79648308,861.512833815,-68.5565019187
5900,6648.5734672,1624.9755361,-23.5787523592
6000,6451.56984019,2295.75346306,-65.7022837966
6100,6245.1599051,3138.31203419,-13.4760229043
6200,5756.75914604,3687.84250308,8.29574974673
6300,5415.5265308,4320.968501,-57.0863143802
6400,4780.34828765,4967.56747404,-32.3113066221
6500,4189.18810004,5314.55468499,-21.9704344018
6600,3535.76513426,5912.58491921,-77.6613953262
6700,3052.78600375,6162.3703173,27.012731497
6800,2216.11725797,6409.14956759,-39.4392282555
6900,1575.00728876,6786.97132894,-40.9581426054
7000,864.826193477,6803.15480214,-95.0093210493
7100,9.10085332141,6875.43624144,86.5715279168
7200,-814.960131455,6882.01251198,41.7212808988
7300,-1418.17276184,6790.14801499,-68.2141563903
7400,-2251.85628154,6509.72890784,5.98769125129
7500,-2868.5757258,6212.37219503,93.2659369618
7600,-3512.47395632,5954.69407155,-15.1915651834
7700,-4219.53006088,5408.50416528,63.0528464985
7800,-4779.03904129,5034.24597869,-89.8661609976
7900,-5406.91302899,4369.72226269,42.2325555787
8000,-5815.83684467,3774.82921426,59.9340638427
8100,-6092.974094,3136.73736011,25.4046464613
8200,-6478.80347207,2339.33586308,-0.746172450046
8300,-6761.13447556,1686.6338079,-25.1010885647
8400,-6739.97995178,979.659296987,-97.7726560637
8500,-6954.16531153,187.380256615,39.677086895
8600,-6908.4394667,-456.885737616,-80.7506256798
8700,-6852.97924296,-1335.68397581,37.6730077853
8800,-6585.57968502,-2132.63104883,37.8757164314
8900,-6349.87593029,-2724.66534597,-71.8968098145
9000,-6040.84290103,-3484.3107233,28.8327401551
9100,-5620.21162249,-3985.13641447,66.5332176251
9200,-5168.44696941,-4559.29523081,-26.8638435608
9300,-4516.09557671,-5165.23402024,-36.5307295475
9400,-3934.06627092,-5610.68198705,-58.3774764827
9500,-3367.72492306,-6052.5122296,-79.22327986
9600,-2532.5665237,-6310.74582442,-73.2521263652
9700,-1883.46509882,-6664.00955346,34.1690423216
9800,-1087.13996839,-6758.0525814,-50.8071533655
9900,-354.985853845,-6950.5361371,13.3230588937
10000,291.204364958,-6900.87432671,96.6263144722
10100,1049.51338248,-6836.39708947,1.14279446732
10200,1899.37129671,-6610.94084454,-93.4772879783
10300,2487.08535068,-6325.3025006,64.9608736825
10400,3264.51629675,-6123.71184487,-98.2314094001
10500,3927.33003764,-5607.883489,-9.32915222218
10600,4410.94043838,-5176.4432902,-72.5255664017
10700,4970.42113334,-4737.12640295,-7.8676164035
10800,5480.11002763,-4092.17903611,-72.5711895501
10900,6044.23836687,-3502.320188,-90.2378850357
11000,6235.45141618,-2810.02650972,97.9060516964
11100,6524.49318859,-2011.95471152,-7.22924341636
11200,6785.41246119,-1321.17321544,61.5089777102
11300,6836.27424479,-579.700549382,12.0990537965
11400,6898.81670961,124.662837664,31.1518143842
11500,6838.04683971,927.154254393,-39.2101389004
11600,6580.03649605,1810.92437909,-13.8970070407
11700,6462.45952764,2418.96527555,47.8749673653
11800,6081.36404012,3177.46582108,-63.7037521818
11900,5710.57693617,3764.94163819,84.3791916755
12000,5346.80705825,4333.75349354,81.6207054046
12100,4651.99689138,5005.92707393,47.9156376017
12200,4215.29100825,5429.41063659,-61.9933423167
12300,3513.29566612,5820.4785787,-29.9755987788
12400,2777.44976026,6348.14420788,9.73297282413
12500,2166.50204319,6529.57586539,-73.2764370879
12600,1466.19986056,6823.53356346,57.6122726991
12700,607.178574605,6862.46821959,-99.5198521656
12800,-107.172481913,6823.75278768,-11.0728473068
12900,-930.90627261,6745.19591285,17.1448106338
13000,-1502.10944299,6787.46703262,14.349166897
13100,-2408.72948373,6491.20187924,58.4258517456
13200,-2928.39095383,6240.08597867,-32.9678476146
13300,-3751.14199403,5849.71112533,95.3241633493
13400,-4280.92442061,5433.13567039,-56.4233640802
13500,-4823.97849487,4969.21494602,-91.1116845556
13600,-5458.1690207,4224.09502908,85.4244277842
13700,-5779.83183933,3708.27379286,-4.83887606506
13800,-6209.28204407,3093.6682668,8.76619573564
13900,-6582.00317083,2344.78669598,-33.0004473466
14000,-6720.7015469,1559.59346657,86.2372175479
14100,-6801.34389809,805.815168853,-44.6820983351
14200,-6982.6368085,177.036813515,-84.4639817525
14300,-6849.93169831,-679.042723588,-52.2354805995
14400,-6657.84467342,-1320.28449692,21.2663340371
14500,-6639.66531196,-2202.99657112,-1.4352139798
14600,-6188.35755835,-2763.75621981,31.3000753584
14700,-5883.21139235,-3562.16734842,40.5566535449
14800,-5588.26145893,-4059.02533462,14.0744302686
14900,-5028.02376363,-4799.39445409,-58.3493059658
15000,-4531.20672299,-5251.7504726,50.0700293092
15100,-3937.94497773,-5702.95078977,56.9079504476
15200,-3174.23756126,-6181.49924475,98.6986502681
15300,-2561.36030722,-6509.6293354,-16.5137543524
15400,-1879.77488787,-6634.21958073,-49.6634811929
15500,-971.652947636,-6846.8209521,6.1018080209
15600,-273.344531536,-6809.06230319,0.0715312694263
15700,469.693166016,-6930.05601397,1.27446036077
15800,1137.65925522,-6747.03099364,-84.4667717873
15900,2034.7992272,-6680.28863387,-32.4869122405
16000,2729.52102879,-6429.31867696,-87.2917440316
16100,3260.52940124,-5990.60241822,-60.6207578467
16200,3922.43167429,-5670.51850532,54.5943337685
16300,4624.03559097,-5040.38985246,34.1272542166
16400,5164.64149431,-4560.89217145,99.4619635196
16500,5516.48196256,-4001.47876717,-68.731454371
16600,5957.62375025,-3405.19887941,29.8202322576
16700,6353.71598379,-2587.14175775,74.978391297
16800,6608.01218106,-1919.74152881,25.4593814832
16900,6748.04045212,-1233.12868126,-92.1424585003
17000,6857.21491373,-344.78524224,-73.7663548794
17100,6824.17816014,333.991916545,-97.052253096
