time	x	y	z
1502628758.3819425	-2135401.96185	6438961.07787	491883.826701
1502628759.3819425	-2128845.28232	6446747.68318	496527.618119
1502628760.3819425	-2114308.73298	6438266.42968	509454.537294
1502628761.3819425	-2121617.24422	6436020.96049	522066.98267
1502628762.3819425	-2119151.81932	6442497.01838	513137.52339
1502628763.3819425	-2105454.11379	6443020.31412	523680.508782
1502628764.3819425	-2097577.70098	6439476.80787	524043.695428
1502628765.3819425	-2097374.35255	6454759.17528	538689.863844
1502628766.3819425	-2093822.27812	6460382.3457	548903.145003
1502628767.3819425	-2090723.60983	6462614.52287	542627.13081
1502628768.3819425	-2086092.08292	6454588.08772	548507.984154
1502628769.3819425	-2077926.15256	6462321.34802	553715.513214
1502628770.3819425	-2060318.94377	6462399.79241	563747.788321
1502628771.3819425	-2062537.55438	6452007.91941	560744.700306
1502628772.3819425	-2065048.00058	6464678.40943	571528.493848
1502628773.3819425	-2044047.45717	6459650.03986	573708.111246
1502628774.3819425	-2050988.04503	6458759.59556	577269.745472
1502628775.3819425	-2046121.23383	6458451.59206	587618.08959
1502628776.3819425	-2038320.62639	6464002.33354	588345.529753
1502628777.3819425	-2023341.1574	6467680.62681	593649.418311
1502628778.3819425	-2029412.46138	6466385.0081	612171.38781
1502628779.3819425	-2026756.01831	6457482.33736	612651.95692
1502628780.3819425	-2014710.88871	6469289.59855	628349.976868
1502628781.3819425	-2002904.56663	6462125.98491	627603.164927
1502628782.3819425	-2010111.34553	6468863.29606	630470.89812
1502628783.3819425	-1996041.69779	6463225.29063	630730.474636
1502628784.3819425	-1982730.43905	6465819.12086	637650.23506
1502628785.3819425	-1991105.12538	6474454.63441	638051.757042
1502628786.3819425	-1972395.22063	6474617.81161	658624.923744
1502628787.3819425	-1980113.59237	6466390.3013	646369.588435
1502628788.3819425	-1965146.72787	6467947.20112	671033.660497
1502628789.3819425	-1973702.58645	6472411.48596	676196.351774
1502628790.3819425	-1962356.24857	6474952.11249	671539.406459
1502628791.3819425	-1961373.67337	6474744.55423	679303.520212
1502628792.3819425	-1954715.45391	6476528.82004	686176.867438
1502628793.3819425	-1953949.44674	6490591.68673	690314.46816
1502628794.3819425	-1940074.07297	6488593.11449	693872.548747
1502628795.3819425	-1925587.31073	6491628.12547	697267.013464
1502628796.3819425	-1931189.90009	6486565.70816	701529.846773
1502628797.3819425	-1925954.35049	6481425.30595	704646.301235
1502628798.3819425	-1915250.93157	6488643.67592	714541.811382
1502628799.3819425	-1916141.90121	6487840.32398	711800.461825
1502628800.3819425	-1902219.64968	6485692.04446	720240.77408
1502628801.3819425	-1895067.71545	6499129.37388	728644.798289
1502628802.3819425	-1900015.30411	6495846.09174	744923.857404
1502628803.3819425	-1882564.5609	6497176.77671	751113.072343
1502628804.3819425	-1883645.87255	6500511.26965	741011.882388
1502628805.3819425	-1888232.76737	6498072.23876	745549.753111
1502628806.3819425	-1873824.90112	6499115.55216	764324.505303
1502628807.3819425	-1872879.2696	6503284.62685	771221.253091
1502628808.3819425	-1867001.358	6494781.9563	762617.188424
1502628809.3819425	-1855302.34873	6502196.95839	782368.036179
1502628810.3819425	-1857721.66975	6494414.43074	782140.718755
1502628811.3819425	-1845349.95619	6504206.17066	781461.622778
1502628812.3819425	-1840024.89782	6509024.35467	794407.060384
1502628813.3819425	-1837910.57059	6502133.72628	798776.600855
1502628814.3819425	-1827118.50881	6500735.77239	798708.189339
1502628815.3819425	-1824244.33348	6496269.37454	808360.101155
1502628816.3819425	-1830216.44295	6505974.34994	814824.433141
1502628817.3819425	-1813141.32062	6508018.01126	821790.585205
1502628818.3819425	-1816287.68725	6507321.48168	817200.830062
1502628819.3819425	-1795380.24118	6514357.89538	819435.935035
1502628820.3819425	-1795880.77345	6510588.12034	832581.820247
1502628821.3819425	-1796022.90819	6507876.11933	847271.555682
1502628822.3819425	-1780811.55722	6517168.98209	843720.057742
1502628823.3819425	-1772958.53503	6500389.53925	847050.979298
1502628824.3819425	-1774947.80766	6515362.72218	845343.87725
1502628825.3819425	-1770960.0122	6519986.7564	863476.082679
1502628826.3819425	-1772240.49287	6504180.00688	857646.250082
1502628827.3819425	-1756033.38563	6502842.59327	878866.391758
1502628828.3819425	-1754004.0694	6517376.11604	876680.364305
1502628829.3819425	-1748639.53057	6520370.35336	878608.75105
1502628830.3819425	-1744454.51553	6508371.17518	889120.269916
1502628831.3819425	-1729884.35028	6519877.89474	897490.582596
1502628832.3819425	-1727305.20565	6516964.65589	901819.299802
1502628833.3819425	-1722292.93286	6518975.54803	905474.230513
1502628834.3819425	-1731196.96465	6523984.73223	912036.800421
1502628835.3819425	-1723833.89009	6514591.8239	918911.785864
1502628836.3819425	-1714566.00559	6524912.16271	921231.412413
1502628837.3819425	-1713779.22154	6521666.56356	928262.240405
1502628838.3819425	-1698106.32344	6528187.54745	936584.684994
1502628839.3819425	-1696012.4571	6528357.55717	926028.829293
1502628840.3819425	-1682377.7857	6517628.06994	936151.08411
1502628841.3819425	-1688670.6728	6517143.53906	938646.931176
1502628842.3819425	-1675192.74314	6519800.95342	953347.221865
1502628843.3819425	-1674986.60915	6521703.61954	960500.284879
1502628844.3819425	-1665511.13205	6522218.42539	959347.028512
1502628845.3819425	-1660094.62661	6519222.0403	973852.093604
1502628846.3819425	-1657503.49026	6525118.016	967382.621868
1502628847.3819425	-1655021.05355	6534502.92833	971657.15839
1502628848.3819425	-1647678.65933	6522905.6145	990681.801558
1502628849.3819425	-1644519.50187	6531186.67354	986694.28681
1502628850.3819425	-1637434.64468	6521356.82795	985380.752991
1502628851.3819425	-1630700.83004	6518203.21968	998393.340038
1502628852.3819425	-1615565.48211	6521213.28651	993583.962701
1502628853.3819425	-1622508.58509	6536449.47781	1017585.28036
1502628854.3819425	-1615052.31829	6532665.73134	1016400.85961
1502628855.3819425	-1609872.63393	6536328.50713	1024595.8305
1502628856.3819425	-1607856.94088	6539527.41308	1015868.83993
1502628857.3819425	-1591740.64829	6521864.09084	1039387.54368
1502628858.3819425	-1592008.93022	6539416.32547	1039149.29459
1502628859.3819425	-1584362.40026	6527429.75208	1043489.25156
1502628860.3819425	-1580514.60838	6526592.95166	1038033.61165
1502628861.3819425	-1577153.3871	6542446.78722	1051168.62991
1502628862.3819425	-1573207.00584	6542253.0667	1062448.93057
1502628863.3819425	-1562850.1816	6537309.53082	1053009.39583
1502628864.3819425	-1551524.07727	6528693.6693	1066361.81369
1502628865.3819425	-1546691.79988	6539050.52507	1076096.66634
1502628866.3819425	-1546433.92842	6541028.97832	1070950.5387
1502628867.3819425	-1549316.66317	6527300.78407	1074213.46379
1502628868.3819425	-1535230.92309	6535052.02333	1080203.22832
1502628869.3819425	-1528873.87575	6537108.86721	1089829.31994
1502628870.3819425	-1533389.4157	6546256.5054	1107565.47351
1502628871.3819425	-1523056.49588	6536086.36188	1109937.49802
1502628872.3819425	-1522971.94774	6545247.55972	1105705.60966
1502628873.3819425	-1517133.02283	6536261.06305	1107355.3726
1502628874.3819425	-1511906.29742	6547812.22787	1126720.10426
1502628875.3819425	-1506398.16753	6541329.01963	1116622.76572
1502628876.3819425	-1500452.07367	6538942.19998	1123780.10547
1502628877.3819425	-1484833.85483	6532630.88818	1132676.09244
1502628878.3819425	-1470801.68598	6534993.72353	1131400.42241
1502628879.3819425	-1478382.11758	6537594.09496	1137895.0064
1502628880.3819425	-1471553.65269	6549919.17932	1155497.76534
1502628881.3819425	-1473770.7635	6533635.85364	1160441.71933
1502628882.3819425	-1451052.13067	6535000.05662	1169698.90382
1502628883.3819425	-1462372.96793	6544468.21158	1157599.86166
1502628884.3819425	-1437763.25203	6548134.86463	1167770.88768
1502628885.3819425	-1445707.50812	6532694.80335	1169831.22876
1502628886.3819425	-1436853.97992	6547612.54357	1186722.09674
1502628887.3819425	-1436335.66837	6537959.57994	1189150.07407
1502628888.3819425	-1431761.10305	6552912.97308	1184137.21409
1502628889.3819425	-1423811.04254	6540941.26519	1192474.69416
1502628890.3819425	-1406643.33441	6538204.68225	1197742.68649
1502628891.3819425	-1403745.66417	6551283.43035	1213370.99359
1502628892.3819425	-1397225.75421	6538118.70192	1213024.71434
1502628893.3819425	-1398501.37054	6535290.72522	1229580.21601
1502628894.3819425	-1388037.91973	6545051.90375	1228867.57968
1502628895.3819425	-1395972.49007	6551229.61425	1223817.22989
1502628896.3819425	-1372048.36298	6547857.20719	1237587.75461
1502628897.3819425	-1372158.15753	6540260.77877	1246401.89996
1502628898.3819425	-1370052.18774	6539893.51295	1254706.38468
1502628899.3819425	-1354571.09081	6551581.11668	1251459.26844
1502628900.3819425	-1354925.46543	6539340.19295	1246914.15422
1502628901.3819425	-1359080.50731	6551980.85083	1262460.58827
1502628902.3819425	-1350903.74214	6539345.69897	1260212.48216
1502628903.3819425	-1337965.54432	6542877.1157	1269549.43029
1502628904.3819425	-1343685.43644	6551990.40067	1277807.76167
1502628905.3819425	-1321571.94479	6550456.27279	1274691.75845
1502628906.3819425	-1324674.49395	6537878.08291	1289795.05669
1502628907.3819425	-1315161.63854	6546814.7577	1284787.18351
1502628908.3819425	-1314318.94635	6538103.79185	1306616.64221
1502628909.3819425	-1317877.72281	6553602.13839	1307745.09883
1502628910.3819425	-1307194.29917	6547758.37754	1303811.18169
1502628911.3819425	-1288749.22482	6553709.54976	1313496.44864
1502628912.3819425	-1285514.04735	6544976.5113	1320716.12112
1502628913.3819425	-1295352.56265	6538352.97576	1322626.92442
1502628914.3819425	-1283870.48144	6547787.32355	1321793.11685
1502628915.3819425	-1267922.97307	6548015.1007	1327470.05645
1502628916.3819425	-1269807.89369	6540302.0053	1342527.60709
1502628917.3819425	-1253365.11006	6544409.833	1342159.41566
1502628918.3819425	-1250887.16649	6543278.04466	1345943.94106
1502628919.3819425	-1248726.3059	6552888.70809	1364265.05741
1502628920.3819425	-1251820.66024	6542755.53387	1350747.9803
1502628921.3819425	-1240474.2019	6541902.48085	1370903.77448
1502628922.3819425	-1230488.65596	6549457.07032	1371678.65855
1502628923.3819425	-1226298.86229	6543299.36494	1384414.05795
1502628924.3819425	-1222433.06268	6553025.82825	1383645.90097
1502628925.3819425	-1208575.05063	6538430.96607	1385342.73513
1502628926.3819425	-1214422.08291	6540663.25944	1396052.18338
1502628927.3819425	-1205375.41634	6555251.95833	1390670.55978
1502628928.3819425	-1198192.90019	6550090.74378	1411715.89658
1502628929.3819425	-1203590.03855	6547038.02003	1412932.68788
1502628930.3819425	-1181452.56049	6538943.67857	1407277.38562
1502628931.3819425	-1184750.13917	6551489.21963	1421547.70224
1502628932.3819425	-1175615.61746	6547602.07061	1415336.72319
1502628933.3819425	-1167653.2933	6541385.58915	1424743.31929
1502628934.3819425	-1163840.31246	6546156.38205	1426586.28284
1502628935.3819425	-1165612.2178	6546925.78665	1437694.14807
1502628936.3819425	-1155750.69931	6545690.44595	1452946.80223
1502628937.3819425	-1142714.03041	6543101.6785	1439196.16537
