1.500453683405818462e+09	3.647746639479999885e+03	-3.096049759259999973e+03	2.102696740780000084e+02
1.500453684405818462e+09	3.658104870289999781e+03	-3.084573872969999684e+03	2.059373071690000074e+02
1.500453685405818462e+09	3.654037736069999937e+03	-3.072019273279999652e+03	2.331045634570000118e+02
1.500453686405818462e+09	3.665235426169999755e+03	-3.051633464439999898e+03	2.212762664859999973e+02
1.500453687405818462e+09	3.637269037070000195e+03	-3.067006303329999810e+03	2.110199416650000046e+02
1.500453688405818462e+09	3.626380247750000308e+03	-3.053160568379999859e+03	1.926788751139999931e+02
1.500453689405818462e+09	3.638417185840000002e+03	-3.014633657500000027e+03	2.169463924599999984e+02
1.500453690405818462e+09	3.660503514259999974e+03	-3.004721791339999982e+03	1.916555170959999828e+02
1.500453691405818462e+09	3.638435393310000109e+03	-3.019805722800000240e+03	2.114559578269999918e+02
1.500453692405818462e+09	3.649286985929999901e+03	-2.990392051779999747e+03	2.053778537819999883e+02
1.500453693405818462e+09	3.647472259829999985e+03	-2.981872350889999780e+03	1.957665424570000141e+02
1.500453694405818462e+09	3.644429623340000035e+03	-2.990466417499999807e+03	1.814201172509999935e+02
1.500453695405818462e+09	3.646075044010000056e+03	-2.973553513750000093e+03	1.850111357140000052e+02
1.500453696405818462e+09	3.642722281700000167e+03	-2.955180862189999971e+03	1.836033864819999906e+02
1.500453697405818462e+09	3.640886260029999903e+03	-2.972147007199999734e+03	1.699599484360000190e+02
1.500453698405818462e+09	3.619679724739999983e+03	-2.960312029480000092e+03	1.679421572180000055e+02
1.500453699405818462e+09	3.621371128190000036e+03	-2.953855269230000431e+03	1.619650073450000036e+02
1.500453700405818462e+09	3.640168629869999677e+03	-2.929809862829999929e+03	1.748142845120000004e+02
1.500453701405818462e+09	3.624373610789999930e+03	-2.918953940090000287e+03	1.629249303430000282e+02
1.500453702405818462e+09	3.613140262979999989e+03	-2.900694028589999562e+03	1.751879721959999756e+02
1.500453703405818462e+09	3.617405305069999940e+03	-2.904212364540000181e+03	1.430356321159999879e+02
1.500453704405818462e+09	3.643724903229999654e+03	-2.863701865770000040e+03	1.492322979629999793e+02
1.500453705405818462e+09	3.637716436429999703e+03	-2.870720111550000183e+03	1.693442404220000128e+02
1.500453706405818462e+09	3.625879470159999983e+03	-2.858755219990000114e+03	1.398034579440000016e+02
1.500453707405818462e+09	3.604858839659999830e+03	-2.846739868950000073e+03	1.509389477809999960e+02
1.500453708405818462e+09	3.613884382839999944e+03	-2.847557772410000325e+03	1.568458254290000013e+02
1.500453709405818462e+09	3.634151466410000012e+03	-2.821870396840000012e+03	1.605049089890000005e+02
1.500453710405818462e+09	3.623045499470000323e+03	-2.827901805959999820e+03	1.545114073489999953e+02
