time	x	y	z
1502634593.7599268	5331588.31622	4800583.68246	3053104.50351
1502634594.7599268	5329502.67005	4798705.75821	3059682.6744
1502634595.7599268	5327412.54214	4796823.79859	3066258.27232
1502634596.7599268	5325317.93425	4794937.80517	3072831.29173
1502634597.7599268	5323218.84813	4793047.77954	3079401.72709
1502634598.7599268	5321115.28555	4791153.72328	3085969.57289
1502634599.7599268	5319007.24826	4789255.63798	3092534.82359
1502634600.7599268	5316894.73803	4787353.52523	3099097.47367
1502634601.7599268	5314777.75663	4785447.38661	3105657.51761
1502634602.7599268	5312656.30584	4783537.22375	3112214.94989
1502634603.7599268	5310530.38744	4781623.03822	3118769.76498
1502634604.7599268	5308400.00321	4779704.83164	3125321.95739
1502634605.7599268	5306265.15493	4777782.60562	3131871.52158
1502634606.7599268	5304125.8444	4775856.36176	3138418.45206
1502634607.7599268	5301982.0734	4773926.10168	3144962.74331
1502634608.7599268	5299833.84374	4771991.82701	3151504.38982
1502634609.7599268	5297681.15721	4770053.53935	3158043.3861
1502634610.7599268	5295524.01563	4768111.24035	3164579.72663
1502634611.7599268	5293362.42079	4766164.93162	3171113.40592
1502634612.7599268	5291196.37452	4764214.61479	3177644.41848
1502634613.7599268	5289025.87862	4762260.29151	3184172.7588
1502634614.7599268	5286850.93492	4760301.9634	3190698.42139
1502634615.7599268	5284671.54524	4758339.63212	3197221.40076
1502634616.7599268	5282487.71141	4756373.29931	3203741.69142
1502634617.7599268	5280299.43526	4754402.96662	3210259.28789
1502634618.7599268	5278106.71863	4752428.63569	3216774.18468
1502634619.7599268	5275909.56334	4750450.30818	3223286.37631
1502634620.7599268	5273707.97125	4748467.98576	3229795.85731
1502634621.7599268	5271501.9442	4746481.67009	3236302.62218
1502634622.7599268	5269291.48405	4744491.36282	3242806.66546
1502634623.7599268	5267076.59263	4742497.06563	3249307.98167
1502634624.7599268	5264857.27182	4740498.7802	3255806.56535
1502634625.7599268	5262633.52347	4738496.50819	3262302.41102
1502634626.7599268	5260405.34944	4736490.25129	3268795.51322
1502634627.7599268	5258172.75162	4734480.01117	3275285.86648
1502634628.7599268	5255935.73186	4732465.78953	3281773.46535
1502634629.7599268	5253694.29204	4730447.58806	3288258.30436
1502634630.7599268	5251448.43404	4728425.40843	3294740.37806
1502634631.7599268	5249198.15975	4726399.25236	3301219.68099
1502634632.7599268	5246943.47106	4724369.12154	3307696.2077
1502634633.7599268	5244684.36985	4722335.01768	3314169.95275
1502634634.7599268	5242420.85802	4720296.94247	3320640.91067
1502634635.7599268	5240152.93746	4718254.89763	3327109.07604
1502634636.7599268	5237880.61008	4716208.88487	3333574.4434
1502634637.7599268	5235603.87779	4714158.90591	3340037.00731
1502634638.7599268	5233322.74249	4712104.96246	3346496.76234
1502634639.7599268	5231037.2061	4710047.05625	3352953.70305
1502634640.7599268	5228747.27053	4707985.189	3359407.82401
1502634641.7599268	5226452.93771	4705919.36245	3365859.11978
1502634642.7599268	5224154.20956	4703849.57832	3372307.58494
1502634643.7599268	5221851.088	4701775.83835	3378753.21406
1502634644.7599268	5219543.57497	4699698.14429	3385196.00171
1502634645.7599268	5217231.6724	4697616.49787	3391635.94248
1502634646.7599268	5214915.38224	4695530.90084	3398073.03095
1502634647.7599268	5212594.70642	4693441.35494	3404507.26169
1502634648.7599268	5210269.64689	4691347.86194	3410938.6293
1502634649.7599268	5207940.2056	4689250.42359	3417367.12836
1502634650.7599268	5205606.38451	4687149.04164	3423792.75346
1502634651.7599268	5203268.18557	4685043.71786	3430215.4992
1502634652.7599268	5200925.61075	4682934.45401	3436635.36017
1502634653.7599268	5198578.66201	4680821.25187	3443052.33097
1502634654.7599268	5196227.34131	4678704.11321	3449466.40619
1502634655.7599268	5193871.65063	4676583.03979	3455877.58044
1502634656.7599268	5191511.59195	4674458.03341	3462285.84833
1502634657.7599268	5189147.16725	4672329.09585	3468691.20446
1502634658.7599268	5186778.3785	4670196.22888	3475093.64344
1502634659.7599268	5184405.2277	4668059.4343	3481493.15989
1502634660.7599268	5182027.71684	4665918.71391	3487889.74842
