time	x	y	z
1502628669.3819425	-2588119.8846	6291931.82366	18627.8545549
1502628670.3819425	-2583114.53333	6293962.3364	24049.1358564
1502628671.3819425	-2578105.91248	6295984.88254	29470.3867175
1502628672.3819425	-2573094.02837	6297999.45948	34891.6002763
1502628673.3819425	-2568078.88734	6300006.06465	40312.7696707
1502628674.3819425	-2563060.49572	6302004.69549	45733.8880385
1502628675.3819425	-2558038.85986	6303995.34944	51154.9485178
1502628676.3819425	-2553013.98609	6305978.02396	56575.9442464
1502628677.3819425	-2547985.88078	6307952.71652	61996.8683625
1502628678.3819425	-2542954.55028	6309919.42458	67417.7140041
1502628679.3819425	-2537920.00094	6311878.14564	72838.4743093
1502628680.3819425	-2532882.23912	6313828.87719	78259.1424164
1502628681.3819425	-2527841.27121	6315771.61674	83679.7114635
1502628682.3819425	-2522797.10355	6317706.36179	89100.174589
1502628683.3819425	-2517749.74254	6319633.10988	94520.5249314
1502628684.3819425	-2512699.19454	6321551.85855	99940.7556291
1502628685.3819425	-2507645.46594	6323462.60534	105360.859821
1502628686.3819425	-2502588.56314	6325365.3478	110780.830646
1502628687.3819425	-2497528.49251	6327260.0835	116200.661242
1502628688.3819425	-2492465.26046	6329146.81002	121620.344749
1502628689.3819425	-2487398.87338	6331025.52494	127039.874306
1502628690.3819425	-2482329.33767	6332896.22587	132459.243052
1502628691.3819425	-2477256.65976	6334758.9104	137878.444126
1502628692.3819425	-2472180.84603	6336613.57616	143297.470669
1502628693.3819425	-2467101.90292	6338460.22077	148716.31582
1502628694.3819425	-2462019.83684	6340298.84186	154134.97272
1502628695.3819425	-2456934.65421	6342129.43709	159553.434507
1502628696.3819425	-2451846.36146	6343952.00412	164971.694323
1502628697.3819425	-2446754.96503	6345766.54061	170389.745309
1502628698.3819425	-2441660.47134	6347573.04423	175807.580604
1502628699.3819425	-2436562.88684	6349371.51268	181225.193351
1502628700.3819425	-2431462.21796	6351161.94365	186642.576691
1502628701.3819425	-2426358.47116	6352944.33485	192059.723764
1502628702.3819425	-2421251.65289	6354718.68401	197476.627714
1502628703.3819425	-2416141.7696	6356484.98884	202893.281681
1502628704.3819425	-2411028.82776	6358243.24709	208309.678809
1502628705.3819425	-2405912.83381	6359993.4565	213725.81224
1502628706.3819425	-2400793.79424	6361735.61484	219141.675116
1502628707.3819425	-2395671.7155	6363469.71987	224557.260582
1502628708.3819425	-2390546.60408	6365195.76938	229972.56178
1502628709.3819425	-2385418.46646	6366913.76114	235387.571854
1502628710.3819425	-2380287.30911	6368623.69297	240802.283949
1502628711.3819425	-2375153.13852	6370325.56267	246216.691209
1502628712.3819425	-2370015.96118	6372019.36806	251630.786779
1502628713.3819425	-2364875.78358	6373705.10697	257044.563804
1502628714.3819425	-2359732.61223	6375382.77724	262458.01543
1502628715.3819425	-2354586.45363	6377052.37672	267871.134802
1502628716.3819425	-2349437.31427	6378713.90328	273283.915067
1502628717.3819425	-2344285.20067	6380367.35477	278696.349372
1502628718.3819425	-2339130.11934	6382012.7291	284108.430863
1502628719.3819425	-2333972.07679	6383650.02413	289520.152688
1502628720.3819425	-2328811.07956	6385279.23779	294931.507995
1502628721.3819425	-2323647.13415	6386900.36797	300342.489932
1502628722.3819425	-2318480.24711	6388513.41261	305753.091648
1502628723.3819425	-2313310.42496	6390118.36962	311163.306292
1502628724.3819425	-2308137.67423	6391715.23696	316573.127014
1502628725.3819425	-2302962.00147	6393304.01258	321982.546964
1502628726.3819425	-2297783.41322	6394884.69444	327391.559292
1502628727.3819425	-2292601.91602	6396457.28051	332800.157149
1502628728.3819425	-2287417.51643	6398021.76878	338208.333687
1502628729.3819425	-2282230.221	6399578.15724	343616.082058
1502628730.3819425	-2277040.03629	6401126.44389	349023.395414
1502628731.3819425	-2271846.96886	6402666.62674	354430.266908
1502628732.3819425	-2266651.02527	6404198.70383	359836.689694
1502628733.3819425	-2261452.21209	6405722.67319	365242.656925
1502628734.3819425	-2256250.5359	6407238.53285	370648.161757
1502628735.3819425	-2251046.00327	6408746.28088	376053.197344
1502628736.3819425	-2245838.62078	6410245.91534	381457.756843
1502628737.3819425	-2240628.39502	6411737.43431	386861.833408
1502628738.3819425	-2235415.33257	6413220.83587	392265.420197
1502628739.3819425	-2230199.44003	6414696.11811	397668.510367
1502628740.3819425	-2224980.72398	6416163.27915	403071.097077
1502628741.3819425	-2219759.19103	6417622.3171	408473.173484
1502628742.3819425	-2214534.84777	6419073.23008	413874.732749
1502628743.3819425	-2209307.70082	6420516.01624	419275.768029
1502628744.3819425	-2204077.75677	6421950.67371	424676.272487
1502628745.3819425	-2198845.02225	6423377.20067	430076.239282
1502628746.3819425	-2193609.50387	6424795.59527	435475.661577
1502628747.3819425	-2188371.20825	6426205.85569	440874.532533
1502628748.3819425	-2183130.14201	6427607.98013	446272.845314
1502628749.3819425	-2177886.31178	6429001.96677	451670.593084
1502628750.3819425	-2172639.72419	6430387.81383	457067.769005
1502628751.3819425	-2167390.38587	6431765.51954	462464.366244
1502628752.3819425	-2162138.30346	6433135.08211	467860.377966
1502628753.3819425	-2156883.48359	6434496.49979	473255.797337
1502628754.3819425	-2151625.93293	6435849.77082	478650.617524
1502628755.3819425	-2146365.6581	6437194.89347	484044.831696
1502628756.3819425	-2141102.66577	6438531.86601	489438.433019
1502628757.3819425	-2135836.96259	6439860.68672	494831.414665
1502628758.3819425	-2130568.55521	6441181.35389	500223.769801
1502628759.3819425	-2125297.4503	6442493.86583	505615.4916
1502628760.3819425	-2120023.65453	6443798.22083	511006.573233
1502628761.3819425	-2114747.17455	6445094.41723	516397.007871
1502628762.3819425	-2109468.01705	6446382.45336	521786.788688
1502628763.3819425	-2104186.1887	6447662.32756	527175.908857
1502628764.3819425	-2098901.69618	6448934.03819	532564.361553
1502628765.3819425	-2093614.54616	6450197.5836	537952.139952
1502628766.3819425	-2088324.74534	6451452.96217	543339.237229
1502628767.3819425	-2083032.30041	6452700.17229	548725.646561
1502628768.3819425	-2077737.21805	6453939.21234	554111.361127
1502628769.3819425	-2072439.50496	6455170.08074	559496.374105
1502628770.3819425	-2067139.16785	6456392.7759	564880.678673
1502628771.3819425	-2061836.21341	6457607.29624	570264.268014
1502628772.3819425	-2056530.64835	6458813.64021	575647.135307
1502628773.3819425	-2051222.47938	6460011.80624	581029.273735
1502628774.3819425	-2045911.71321	6461201.79279	586410.67648
1502628775.3819425	-2040598.35656	6462383.59833	591791.336728
1502628776.3819425	-2035282.41615	6463557.22133	597171.247661
1502628777.3819425	-2029963.8987	6464722.66029	602550.402466
1502628778.3819425	-2024642.81093	6465879.9137	607928.79433
1502628779.3819425	-2019319.15958	6467028.98007	613306.41644
1502628780.3819425	-2013992.95138	6468169.85791	618683.261983
1502628781.3819425	-2008664.19306	6469302.54576	624059.32415
1502628782.3819425	-2003332.89136	6470427.04216	629434.596131
1502628783.3819425	-1997999.05302	6471543.34565	634809.071117
1502628784.3819425	-1992662.68479	6472651.45479	640182.7423
1502628785.3819425	-1987323.79343	6473751.36816	645555.602874
1502628786.3819425	-1981982.38567	6474843.08434	650927.646032
1502628787.3819425	-1976638.46828	6475926.60191	656298.864969
1502628788.3819425	-1971292.04801	6477001.91947	661669.252882
1502628789.3819425	-1965943.13163	6478069.03565	667038.802968
1502628790.3819425	-1960591.7259	6479127.94906	672407.508424
1502628791.3819425	-1955237.83758	6480178.65832	677775.362451
1502628792.3819425	-1949881.47346	6481221.1621	683142.358248
1502628793.3819425	-1944522.6403	6482255.45903	688508.489017
1502628794.3819425	-1939161.34488	6483281.54779	693873.747959
1502628795.3819425	-1933797.59399	6484299.42704	699238.128279
1502628796.3819425	-1928431.3944	6485309.09547	704601.62318
1502628797.3819425	-1923062.7529	6486310.55178	709964.225868
1502628798.3819425	-1917691.67629	6487303.79467	715325.92955
1502628799.3819425	-1912318.17136	6488288.82285	720686.727433
1502628800.3819425	-1906942.24489	6489265.63505	726046.612726
1502628801.3819425	-1901563.90371	6490234.23001	731405.57864
1502628802.3819425	-1896183.15459	6491194.60648	736763.618384
1502628803.3819425	-1890800.00436	6492146.7632	742120.725171
1502628804.3819425	-1885414.45981	6493090.69895	747476.892215
1502628805.3819425	-1880026.52777	6494026.41251	752832.112729
