time	x	y	z
1502634797.3712316	-2939833.36023	6098614.00948	474964.430722
1502634798.3712316	-2957876.27075	6111953.39914	546039.219579
1502634799.3712316	-2982424.6951	6045995.95948	536167.729764
1502634800.3712316	-2940318.43866	6149768.27707	455429.037794
1502634801.3712316	-3053704.34448	6098961.015	535901.10228
1502634802.3712316	-2999270.15204	6070458.59093	484755.644761
1502634803.3712316	-3042937.35317	6169342.10723	496664.116706
1502634804.3712316	-2981744.30951	6059756.00514	590362.09741
1502634805.3712316	-2973724.87236	6099671.33086	618755.745056
1502634806.3712316	-3055677.97595	6097322.95951	509531.068222
1502634807.3712316	-3002794.60208	6031872.99949	601776.080915
1502634808.3712316	-2930213.48089	6151143.99698	595343.491315
1502634809.3712316	-2973142.77381	6108728.60307	587654.323147
1502634810.3712316	-3089157.11744	6085769.1718	640309.154459
1502634811.3712316	-3088861.94775	5995404.50101	529677.341545
1502634812.3712316	-2980505.31141	6019896.91386	563299.041093
1502634813.3712316	-3037688.268	6078487.14927	595336.775708
1502634814.3712316	-3041854.01586	6075404.03716	672701.480789
1502634815.3712316	-3010349.69284	6060531.75806	588213.234394
1502634816.3712316	-3056356.76698	6038401.20812	572187.520958
1502634817.3712316	-2979659.77503	6061582.65598	605206.143759
1502634818.3712316	-3014947.79105	6097956.11219	637576.512943
1502634819.3712316	-3054019.80281	6011491.85532	589422.057417
1502634820.3712316	-3087375.9811	6021238.47621	565409.750907
1502634821.3712316	-3026933.41214	6067864.31456	578515.51298
1502634822.3712316	-3043714.09538	6062537.90746	644994.942362
1502634823.3712316	-3103308.64893	6081145.74177	714448.418929
1502634824.3712316	-3040430.85075	5977535.08257	616071.771187
1502634825.3712316	-3016592.01233	6102747.59731	732316.397086
1502634826.3712316	-3126745.39974	6005859.32625	703036.510501
1502634827.3712316	-3158004.21986	6004300.9012	615553.624467
1502634828.3712316	-3160747.63053	6042514.22641	701138.582982
1502634829.3712316	-3036730.45367	6052593.01611	714664.559782
1502634830.3712316	-3062329.31346	5989025.50022	716722.370756
1502634831.3712316	-3024901.27995	5948982.58697	636662.506767
1502634832.3712316	-3044617.84079	6052225.5096	737540.59409
1502634833.3712316	-3127445.46451	5949619.87157	666035.460446
1502634834.3712316	-3110915.63962	6044799.38466	661732.107295
1502634835.3712316	-3096924.81238	5962523.93741	705112.139
1502634836.3712316	-3126812.55842	6009112.1158	762994.203177
1502634837.3712316	-3100995.3473	5973254.11715	754448.463913
1502634838.3712316	-3136943.75322	6011306.95015	668344.516359
1502634839.3712316	-3057050.58696	6007139.48841	719203.053589
1502634840.3712316	-3077754.85721	5953744.28313	824269.947587
1502634841.3712316	-3122531.01728	5908887.77741	809942.523914
1502634842.3712316	-3114149.9531	6050653.26263	785756.395314
1502634843.3712316	-3118237.27843	5924532.19942	807148.55477
1502634844.3712316	-3184450.42331	6042998.31659	777779.779603
1502634845.3712316	-3131648.35498	6008711.17792	800939.464356
1502634846.3712316	-3166929.0712	6035937.60308	789821.61277
1502634847.3712316	-3236940.45623	6038351.35309	811394.285541
1502634848.3712316	-3109571.50533	5935289.86901	785346.046095
1502634849.3712316	-3192759.22475	5999209.10048	845395.013562
1502634850.3712316	-3109234.77295	5920229.89792	832341.610455
1502634851.3712316	-3179583.17593	5995385.98076	894449.234003
1502634852.3712316	-3239294.36418	5933848.98151	767343.060202
1502634853.3712316	-3258950.50595	5992690.14609	912249.748556
1502634854.3712316	-3119364.72675	5956786.55125	864603.9055
1502634855.3712316	-3246907.39169	6022285.32714	889285.264913
1502634856.3712316	-3273412.75092	5909521.81977	910967.249803
1502634857.3712316	-3170169.7783	5902178.18305	919003.67662
1502634858.3712316	-3218302.59018	5911572.55486	897963.748067
1502634859.3712316	-3263751.0026	6007007.16035	900275.031727
1502634860.3712316	-3174051.05836	5995327.43453	831114.377611
1502634861.3712316	-3230723.92296	5863834.92566	829507.999311
1502634862.3712316	-3144727.21327	5913990.26359	874408.53662
1502634863.3712316	-3279485.20329	5989169.87474	925013.480191
1502634864.3712316	-3283285.34508	5995311.2253	838197.082849
1502634865.3712316	-3246525.26759	5902971.79964	916544.479622
1502634866.3712316	-3164374.62008	5899377.12162	843029.942512
1502634867.3712316	-3187189.74128	5856954.29405	901344.048155
1502634868.3712316	-3206570.48121	5850950.25341	965045.897296
1502634869.3712316	-3168616.70001	5827956.23461	993824.516362
1502634870.3712316	-3293334.73491	5926624.9644	962358.239853
1502634871.3712316	-3300804.9334	5893836.71046	860295.321926
1502634872.3712316	-3290797.75906	5819996.43488	999849.698657
1502634873.3712316	-3231903.46673	5879116.20281	1025058.89567
1502634874.3712316	-3269619.44017	5845914.07602	929538.847543
1502634875.3712316	-3188112.45873	5822359.49195	1034152.6741
1502634876.3712316	-3242473.31647	5960374.04185	924644.043845
1502634877.3712316	-3340106.10082	5888586.72582	1000074.5681
1502634878.3712316	-3289929.65235	5908894.81713	903576.673131
1502634879.3712316	-3280456.714	5806535.77636	943042.914459
1502634880.3712316	-3288868.80001	5876015.85123	926670.210632
1502634881.3712316	-3244277.1805	5837604.43736	932127.428042
1502634882.3712316	-3317106.46852	5929836.91719	995805.117648
1502634883.3712316	-3239890.39784	5895478.75105	1003464.68575
1502634884.3712316	-3353307.87084	5895527.35675	1002414.84931
1502634885.3712316	-3224371.67518	5796876.8327	946341.561527
1502634886.3712316	-3278941.58396	5845940.19872	1035307.79353
1502634887.3712316	-3354810.20969	5924184.33318	971578.018258
1502634888.3712316	-3305257.49057	5884012.67666	1061168.8462
1502634889.3712316	-3388108.58458	5766466.55058	1015718.68822
1502634890.3712316	-3247962.45695	5876618.70037	1037013.42994
1502634891.3712316	-3401880.69094	5855993.03807	1083733.34525
1502634892.3712316	-3371516.13554	5814144.85993	1001669.39524
1502634893.3712316	-3359725.42369	5764500.66079	1084786.23247
1502634894.3712316	-3416020.2544	5807154.9009	1066582.66089
1502634895.3712316	-3315118.25638	5874944.52378	1071922.77595
1502634896.3712316	-3382467.35396	5891959.43816	1132920.64631
1502634897.3712316	-3406296.49674	5794660.76766	1109762.92514
1502634898.3712316	-3395551.36928	5862880.4506	1020209.78714
1502634899.3712316	-3279084.40417	5843840.37749	1173582.87597
1502634900.3712316	-3368968.56304	5740534.8931	1176594.08889
1502634901.3712316	-3388539.62598	5821217.37252	1057840.3461
1502634902.3712316	-3311652.02161	5763546.62849	1161796.69963
1502634903.3712316	-3427031.30658	5743516.41296	1181150.84052
1502634904.3712316	-3390821.71588	5791946.68496	1164619.1353
1502634905.3712316	-3419255.22537	5738497.98051	1144296.87724
1502634906.3712316	-3443002.65121	5747592.50729	1181168.13377
1502634907.3712316	-3423408.06366	5824938.08643	1159450.32436
1502634908.3712316	-3365306.6436	5778885.81494	1212042.37855
1502634909.3712316	-3470629.27791	5724671.13364	1195695.06011
1502634910.3712316	-3443482.00321	5730696.19947	1220160.73863
1502634911.3712316	-3436107.44779	5709329.47886	1244641.57636
1502634912.3712316	-3330648.46838	5829068.21718	1252843.38312
1502634913.3712316	-3431687.01706	5705500.54459	1214331.32946
1502634914.3712316	-3434173.6853	5809508.4329	1155758.63036
1502634915.3712316	-3368097.48404	5698421.62063	1219921.83709
1502634916.3712316	-3359871.47939	5678707.45717	1156454.64199
1502634917.3712316	-3392374.96516	5808508.34323	1262625.27283
1502634918.3712316	-3353497.84947	5810990.27053	1181041.56769
1502634919.3712316	-3501665.16305	5783570.19115	1147224.62164
1502634920.3712316	-3406109.22646	5820372.58812	1161023.58135
1502634921.3712316	-3506771.96946	5666194.324	1206931.69146
1502634922.3712316	-3509427.76144	5781380.39548	1249440.21348
1502634923.3712316	-3367186.49835	5720879.6078	1287927.88705
1502634924.3712316	-3432673.53373	5807207.40015	1223239.56759
1502634925.3712316	-3468008.48688	5735052.53008	1319658.91418
1502634926.3712316	-3501116.13837	5769590.98695	1330897.25189
1502634927.3712316	-3441750.27128	5708290.01694	1215568.17951
1502634928.3712316	-3457264.23749	5776792.1872	1197816.90052
1502634929.3712316	-3419175.47503	5665976.38245	1320886.62273
1502634930.3712316	-3505726.82626	5659887.11329	1347621.97812
1502634931.3712316	-3537352.43564	5657031.70391	1214215.70582
1502634932.3712316	-3515716.64509	5667820.68026	1371140.52141
1502634933.3712316	-3446463.54425	5757598.91192	1271527.09769
1502634934.3712316	-3424845.08597	5614736.39193	1330913.4836
1502634935.3712316	-3536411.64488	5759301.38627	1393099.02945
1502634936.3712316	-3413852.89767	5725411.67871	1386956.6441
1502634937.3712316	-3462950.96127	5606710.14543	1257688.73713
1502634938.3712316	-3484648.36471	5637545.38191	1263652.69733
1502634939.3712316	-3481056.48808	5710258.01586	1370355.21591
1502634940.3712316	-3535416.18022	5736350.98186	1322892.9648
1502634941.3712316	-3497289.89369	5670428.53267	1296014.597
1502634942.3712316	-3550440.13091	5664894.962	1356780.22478
1502634943.3712316	-3546953.29993	5600747.37496	1434513.79593
1502634944.3712316	-3486100.70921	5736745.24205	1288244.68004
1502634945.3712316	-3486431.62355	5645628.51265	1294942.26662
1502634946.3712316	-3600066.80125	5680934.97766	1389587.25388
1502634947.3712316	-3536617.69233	5604165.5097	1447982.46266
1502634948.3712316	-3535241.76566	5661394.12962	1344275.14073
1502634949.3712316	-3604619.53377	5627974.60621	1370651.1016
1502634950.3712316	-3555567.14288	5690388.33493	1346555.76142
1502634951.3712316	-3611259.02944	5563053.65464	1345056.90505
1502634952.3712316	-3518999.52168	5651121.74847	1334540.47505
1502634953.3712316	-3482099.83698	5561047.3855	1420702.91197
1502634954.3712316	-3530926.8051	5632072.65744	1460913.36175
1502634955.3712316	-3582022.80603	5579301.41925	1364939.14046
1502634956.3712316	-3616766.27196	5615404.84749	1404066.0989
1502634957.3712316	-3536940.72723	5593581.00801	1456121.9932
1502634958.3712316	-3506961.65091	5562379.7796	1486887.21779
1502634959.3712316	-3625686.22425	5608892.72295	1506383.51045
1502634960.3712316	-3610021.22485	5632082.01004	1511676.86635
1502634961.3712316	-3640633.61929	5629559.40742	1505637.34081
1502634962.3712316	-3656102.86615	5668554.26543	1527904.8912
1502634963.3712316	-3598699.78684	5641646.51055	1535223.48605
1502634964.3712316	-3638884.07961	5542074.21652	1508218.93949
1502634965.3712316	-3521437.67931	5539259.2232	1568777.44835
1502634966.3712316	-3619162.5685	5500617.27572	1541292.09411
1502634967.3712316	-3525978.2822	5527812.35514	1559631.61507
1502634968.3712316	-3646297.89625	5613545.54207	1527488.8349
1502634969.3712316	-3581598.93233	5575811.53342	1448085.31917
1502634970.3712316	-3572105.56019	5634224.64591	1510551.75631
1502634971.3712316	-3648281.48975	5565716.75057	1450850.15982
1502634972.3712316	-3662533.26466	5577461.56682	1563090.93886
1502634973.3712316	-3670495.89551	5496797.7606	1575628.592
1502634974.3712316	-3690795.71819	5477853.53108	1488029.85193
1502634975.3712316	-3680137.77686	5616527.32301	1482856.77502
1502634976.3712316	-3675547.44793	5521030.28369	1509706.17007
1502634977.3712316	-3607206.75307	5568406.45669	1543031.69339
1502634978.3712316	-3577753.62452	5511849.17658	1515668.58865
1502634979.3712316	-3627861.83692	5525409.71459	1490455.71681
1502634980.3712316	-3587311.44823	5583402.65657	1579043.47075
1502634981.3712316	-3621659.70699	5484532.0682	1529056.67657
1502634982.3712316	-3619053.12754	5539025.50442	1578668.307
1502634983.3712316	-3698228.77202	5472392.86832	1517547.32357
1502634984.3712316	-3700961.61811	5458582.66493	1583143.1493
1502634985.3712316	-3690139.7203	5492235.88027	1536703.43921
1502634986.3712316	-3585723.91217	5461498.29212	1658850.63175
1502634987.3712316	-3592435.01952	5558280.70901	1588656.02665
1502634988.3712316	-3600961.54518	5465725.49801	1575966.0368
1502634989.3712316	-3607774.21087	5540715.27058	1564360.48333
1502634990.3712316	-3725735.9714	5479335.64882	1651838.85066
1502634991.3712316	-3746157.73833	5507769.8394	1626677.47517
1502634992.3712316	-3619397.48715	5408712.63178	1578464.31227
1502634993.3712316	-3626219.98272	5482097.92247	1573747.14363
1502634994.3712316	-3618826.04422	5404139.03415	1666944.49591
1502634995.3712316	-3657203.71031	5422972.66521	1714799.75834
1502634996.3712316	-3694015.50032	5397639.27256	1588630.06287
1502634997.3712316	-3648632.7887	5399707.1944	1742289.99123
1502634998.3712316	-3646391.38545	5376782.82263	1742559.41928
1502634999.3712316	-3679793.98928	5424135.30784	1671919.98199
1502635000.3712316	-3639366.07323	5397018.91307	1647655.93223
1502635001.3712316	-3760446.99111	5469763.57572	1655104.7601
1502635002.3712316	-3677778.91293	5494576.60928	1661709.18
1502635003.3712316	-3748836.56922	5414896.26154	1638808.58528
1502635004.3712316	-3730895.94676	5389006.4798	1707078.24524
1502635005.3712316	-3767757.13952	5428187.30024	1714533.60507
1502635006.3712316	-3720834.46559	5377887.98122	1732399.99538
1502635007.3712316	-3744992.04408	5454361.05696	1799201.00696
1502635008.3712316	-3675495.1633	5364901.98248	1792060.33708
1502635009.3712316	-3806983.0819	5362292.22881	1812884.66962
1502635010.3712316	-3794280.97209	5338923.40591	1695081.50258
1502635011.3712316	-3809267.11505	5330334.63405	1674850.43781
1502635012.3712316	-3737543.13248	5392755.82799	1769317.39368
1502635013.3712316	-3811147.98198	5359843.68538	1794840.24957
1502635014.3712316	-3748205.50133	5372031.16872	1692865.05308
1502635015.3712316	-3769634.79075	5381691.55832	1823330.53409
1502635016.3712316	-3802695.14395	5459991.51773	1808080.26836
1502635017.3712316	-3784347.84558	5456259.81218	1763988.96943
1502635018.3712316	-3781104.97114	5364939.26547	1728119.34421
1502635019.3712316	-3807872.66633	5392329.92816	1799427.19352
1502635020.3712316	-3733537.32038	5377714.26619	1812115.85601
1502635021.3712316	-3800117.68695	5371841.84714	1792998.15025
1502635022.3712316	-3698011.04636	5423780.90142	1876948.40122
1502635023.3712316	-3775551.49685	5301827.72038	1868791.0879
1502635024.3712316	-3849940.66529	5369490.58069	1838333.65277
1502635025.3712316	-3744303.72518	5389533.67529	1855849.01915
1502635026.3712316	-3856459.67856	5289235.87706	1889281.11446
1502635027.3712316	-3723586.40995	5381010.22361	1833572.57011
1502635028.3712316	-3804080.24586	5356340.09359	1837251.90176
1502635029.3712316	-3732001.16772	5388325.66946	1900616.52515
1502635030.3712316	-3781259.11419	5357827.49974	1866385.16509
1502635031.3712316	-3793375.34699	5370304.8827	1820275.00493
1502635032.3712316	-3817336.07303	5380722.09876	1879177.752
1502635033.3712316	-3763784.9355	5350295.07769	1808953.94721
1502635034.3712316	-3759184.32055	5249412.09221	1846471.45894
1502635035.3712316	-3767401.32148	5374119.41523	1913621.84975
1502635036.3712316	-3862527.51975	5296172.49972	1897966.84181
1502635037.3712316	-3776210.71912	5296411.14642	1848729.92082
1502635038.3712316	-3747477.49142	5323186.60557	1944831.71122
1502635039.3712316	-3847772.63855	5300642.91771	1839433.77517
1502635040.3712316	-3815576.47485	5237404.57711	1919558.78702
1502635041.3712316	-3904435.72287	5249310.7826	1969344.31775
1502635042.3712316	-3856189.56757	5201042.44771	1892809.7955
1502635043.3712316	-3865803.16347	5250095.97149	1858738.04475
1502635044.3712316	-3826559.57889	5255594.9378	1957552.04217
1502635045.3712316	-3911018.45617	5326575.85708	1893153.3706
1502635046.3712316	-3787299.28123	5178688.94384	1932171.72645
1502635047.3712316	-3927916.53981	5307077.61562	1999472.41796
1502635048.3712316	-3883352.59118	5272770.29638	2010188.10358
1502635049.3712316	-3833033.76869	5275325.96344	2043392.68178
1502635050.3712316	-3874822.4718	5304799.08545	1964573.2767
1502635051.3712316	-3921424.13985	5202253.77305	1926260.27188
1502635052.3712316	-3935695.81915	5199622.72987	2012418.34987
1502635053.3712316	-3897874.87128	5230919.08474	2046117.33302
1502635054.3712316	-3928409.37259	5176083.83448	1969749.45422
1502635055.3712316	-3814748.12823	5267215.37234	2013557.4431
1502635056.3712316	-3806478.74848	5140580.05083	1924552.20053
1502635057.3712316	-3832987.7959	5188952.65956	2037687.94955
1502635058.3712316	-3882741.14528	5202465.48166	2042729.48177
1502635059.3712316	-3936158.11616	5126956.65499	2030427.73154
1502635060.3712316	-3955061.07003	5242313.62389	1951335.94946
1502635061.3712316	-3887232.26847	5264879.39318	2041737.33168
1502635062.3712316	-3820263.10898	5211552.23099	2084321.23273
1502635063.3712316	-3829753.39131	5209649.31641	2088734.1249
1502635064.3712316	-3874623.10801	5227678.70524	2095131.33132
1502635065.3712316	-3884137.93994	5221659.78929	2077750.31855
1502635066.3712316	-3978062.63036	5181418.54732	2011874.25741
1502635067.3712316	-3849014.80403	5141902.1119	2076019.28941
1502635068.3712316	-3914861.81215	5094275.19891	2110869.40795
1502635069.3712316	-3906741.04019	5155657.24452	2018297.35603
1502635070.3712316	-3844525.51808	5215577.6914	2058133.03904
1502635071.3712316	-3960984.14173	5075045.03496	2074607.42596
1502635072.3712316	-3916721.29483	5111034.48391	2113192.7669
1502635073.3712316	-3854502.44514	5189299.37913	2178221.08491
1502635074.3712316	-3984936.6644	5157781.70974	2176633.30363
1502635075.3712316	-4002619.52544	5086051.55637	2035172.98566
1502635076.3712316	-3989359.50063	5165832.30325	2162894.05727
1502635077.3712316	-4013135.78665	5127374.53065	2073376.3496
1502635078.3712316	-3952068.32127	5123887.75476	2144051.73506
1502635079.3712316	-3919543.62602	5113030.21002	2075672.98402
1502635080.3712316	-4016235.10109	5172427.28353	2194597.49516
1502635081.3712316	-4030725.2318	5145557.92484	2190231.20397
1502635082.3712316	-4000149.04609	5027705.07174	2106658.31942
1502635083.3712316	-3971403.23857	5154311.92569	2105393.24106
1502635084.3712316	-3959921.67347	5110482.32609	2160585.70812
1502635085.3712316	-3994556.85254	5164739.41096	2168251.6852
1502635086.3712316	-3929285.55215	5113137.02185	2237504.50898
1502635087.3712316	-3905824.39559	5049039.85162	2247185.98418
