1.500453681357884645e+09	-4.900867114540000330e+03	-1.144418499150000116e+03	-3.468731839060000311e+03
1.500453682357884645e+09	-4.902656852199999776e+03	-1.122571147050000036e+03	-3.451003821140000127e+03
1.500453683357884645e+09	-4.907603747569999541e+03	-1.130874025200000005e+03	-3.439295575529999951e+03
1.500453684357884645e+09	-4.892745099460000347e+03	-1.128608657850000100e+03	-3.433636092310000095e+03
1.500453685357884645e+09	-4.920839094569999361e+03	-1.126334820880000052e+03	-3.458058966630000214e+03
1.500453686357884645e+09	-4.908549869370000124e+03	-1.123264015589999872e+03	-3.438255892599999697e+03
1.500453687357884645e+09	-4.909401644120000128e+03	-1.129496273969999947e+03	-3.443342892250000205e+03
1.500453688357884645e+09	-4.945955228520000674e+03	-1.138132522150000113e+03	-3.439794686129999718e+03
1.500453689357884645e+09	-4.930513336539999727e+03	-1.100326267780000080e+03	-3.408416158869999890e+03
1.500453690357884645e+09	-4.951109057009999560e+03	-1.129542901629999960e+03	-3.392215971619999891e+03
1.500453691357884645e+09	-4.937208734989999357e+03	-1.100898763310000049e+03	-3.389462554879999971e+03
1.500453692357884645e+09	-4.964465010300000358e+03	-1.106843918819999999e+03	-3.405270720199999687e+03
1.500453693357884645e+09	-4.937405838030000268e+03	-1.122867881680000210e+03	-3.388182831030000216e+03
1.500453694357884645e+09	-4.977533398169999600e+03	-1.112718067659999861e+03	-3.381578561689999788e+03
1.500453695357884645e+09	-4.972440962749999926e+03	-1.121251877000000150e+03	-3.390058687100000043e+03
1.500453696357884645e+09	-4.966879752720000397e+03	-1.085159480230000099e+03	-3.373300166730000001e+03
1.500453697357884645e+09	-4.977353728749999391e+03	-1.083125902659999838e+03	-3.359625867149999976e+03
1.500453698357884645e+09	-4.987980768790000184e+03	-1.095191101259999868e+03	-3.354545633599999746e+03
1.500453699357884645e+09	-4.976987242220000553e+03	-1.095245287160000089e+03	-3.337837113940000108e+03
1.500453700357884645e+09	-5.002215130739999950e+03	-1.104659695520000014e+03	-3.357456065899999885e+03
1.500453701357884645e+09	-4.996340908690000106e+03	-1.090186711990000049e+03	-3.347397441620000336e+03
1.500453702357884645e+09	-5.021787204530000054e+03	-1.087166990990000158e+03	-3.331368230930000209e+03
1.500453703357884645e+09	-5.002863890719999290e+03	-1.076989485930000001e+03	-3.315512281859999803e+03
1.500453704357884645e+09	-5.027692743769999652e+03	-1.095547456400000101e+03	-3.341333171369999945e+03
1.500453705357884645e+09	-5.016462282669999695e+03	-1.063437431719999950e+03	-3.320474436349999905e+03
1.500453706357884645e+09	-5.025753316119999909e+03	-1.074179096739999977e+03	-3.299230523419999827e+03
1.500453707357884645e+09	-5.039074513829999887e+03	-1.064444422450000047e+03	-3.290572453719999885e+03
1.500453708357884645e+09	-5.034613897509999333e+03	-1.077686575780000112e+03	-3.297806442910000442e+03
1.500453709357884645e+09	-5.037972062610000648e+03	-1.052221605160000081e+03	-3.314122754019999775e+03
1.500453710357884645e+09	-5.035336159710000175e+03	-1.061126436190000049e+03	-3.297624879310000324e+03
1.500453711357884645e+09	-5.057645519999999124e+03	-1.072618922899999916e+03	-3.296717539049999687e+03
1.500453712357884645e+09	-5.072691191580000122e+03	-1.055280537729999878e+03	-3.295653163430000404e+03
1.500453713357884645e+09	-5.043914700549999907e+03	-1.057006191630000103e+03	-3.266693880309999713e+03
1.500453714357884645e+09	-5.050234160930000144e+03	-1.032036777479999955e+03	-3.282702197550000164e+03
1.500453715357884645e+09	-5.065868831249999857e+03	-1.065977714410000090e+03	-3.271043277530000069e+03
1.500453716357884645e+09	-5.076220217899999625e+03	-1.028832644430000073e+03	-3.260503109709999990e+03
