1.500453682357884645e+09,-4.893250655629407447e+03,-1.130371741428613859e+03,-3.454741945677931653e+03
1.500453683357884645e+09,-4.899764407628612389e+03,-1.129067218547068251e+03,-3.448998562691734151e+03
1.500453684357884645e+09,-4.906146486866558917e+03,-1.127643511604662990e+03,-3.443236526393895019e+03
1.500453685357884645e+09,-4.912402350595561074e+03,-1.126104856086051313e+03,-3.437456923099548931e+03
1.500453686357884645e+09,-4.918537456067933817e+03,-1.124455487475887139e+03,-3.431660839123830101e+03
1.500453687357884645e+09,-4.924557260535988462e+03,-1.122699641258823931e+03,-3.425849360781872292e+03
1.500453688357884645e+09,-4.930467221252039053e+03,-1.120841552919515379e+03,-3.420023574388810175e+03
1.500453689357884645e+09,-4.936272795468400545e+03,-1.118885457942614948e+03,-3.414184566259778421e+03
1.500453690357884645e+09,-4.941979440437385165e+03,-1.116835591812776329e+03,-3.408333422709910337e+03
1.500453691357884645e+09,-4.947592613411306047e+03,-1.114696190014653212e+03,-3.402471230054341504e+03
1.500453692357884645e+09,-4.953117771642478147e+03,-1.112471488032899288e+03,-3.396599074608205228e+03
1.500453693357884645e+09,-4.958560372383214599e+03,-1.110165721352168021e+03,-3.390718042686636636e+03
1.500453694357884645e+09,-4.963925872885827630e+03,-1.107783125457113329e+03,-3.384829220604769034e+03
1.500453695357884645e+09,-4.969219730402633104e+03,-1.105327935832388221e+03,-3.378933694677737549e+03
1.500453696357884645e+09,-4.974447402185942337e+03,-1.102804387962646842e+03,-3.373032551220676396e+03
1.500453697357884645e+09,-4.979614345488069375e+03,-1.100216717332542657e+03,-3.367126876548719792e+03
1.500453698357884645e+09,-4.984726017561329172e+03,-1.097569159426729357e+03,-3.361217756977001500e+03
1.500453699357884645e+09,-4.989787875658033954e+03,-1.094865949729860404e+03,-3.355306278820656644e+03
1.500453700357884645e+09,-4.994805377030497766e+03,-1.092111323726589490e+03,-3.349393528394818986e+03
1.500453701357884645e+09,-4.999783978931032834e+03,-1.089309516901570305e+03,-3.343480592014623198e+03
1.500453702357884645e+09,-5.004729138611955022e+03,-1.086464764739456314e+03,-3.337568555995203496e+03
1.500453703357884645e+09,-5.009646313325576557e+03,-1.083581302724901434e+03,-3.331658506651694097e+03
1.500453704357884645e+09,-5.014540960324210573e+03,-1.080663366342558902e+03,-3.325751530299229216e+03
1.500453705357884645e+09,-5.019418536860171116e+03,-1.077715191077082636e+03,-3.319848713252943526e+03
1.500453706357884645e+09,-5.024284500185771321e+03,-1.074741012413126100e+03,-3.313951141827970787e+03
1.500453707357884645e+09,-5.029144307553231556e+03,-1.071745065835322748e+03,-3.308059902339384280e+03
1.500453708357884645e+09,-5.034589958842915621e+03,-1.068840747636884089e+03,-3.302015104783161860e+03
1.500453709357884645e+09,-5.039809326460624106e+03,-1.065924570528174854e+03,-3.296050689633210823e+03
1.500453710357884645e+09,-5.044256386951197783e+03,-1.062767987979650115e+03,-3.290023030617521727e+03
1.500453711357884645e+09,-5.049780966079132668e+03,-1.059891862008689941e+03,-3.284676511009889055e+03
1.500453712357884645e+09,-5.054568168829116075e+03,-1.056776531127357885e+03,-3.279247480354111758e+03
1.500453713357884645e+09,-5.059675227370022185e+03,-1.053656433472044682e+03,-3.273859916104705462e+03
1.500453714357884645e+09,-5.065057470194121379e+03,-1.050762685567362041e+03,-3.268685656865506644e+03
1.500453715357884645e+09,-5.069958362225897872e+03,-1.047616321837400164e+03,-3.263338398004481405e+03
1.500453716357884645e+09,-5.074942061297156215e+03,-1.045081283947117754e+03,-3.257698468867476549e+03
1.500453717357884645e+09,-5.079844339338920690e+03,-1.041864044903952845e+03,-3.251760387973548859e+03
1.500453718357884645e+09,-5.085650930022698049e+03,-1.039046867673047018e+03,-3.245729566829293617e+03
1.500453719357884645e+09,-5.090912687845379878e+03,-1.036691302342288282e+03,-3.239778577698358276e+03
1.500453720357884645e+09,-5.096589977054304654e+03,-1.033986206621000974e+03,-3.234196294200479770e+03
1.500453721357884645e+09,-5.101663607413875070e+03,-1.031407929754965608e+03,-3.228585338065673113e+03
1.500453722357884645e+09,-5.106412928008747258e+03,-1.027998693381034627e+03,-3.222897831726942968e+03
1.500453723357884645e+09,-5.111372241525502432e+03,-1.024838190442987070e+03,-3.216980442949029566e+03
1.500453724357884645e+09,-5.116418165739614778e+03,-1.021688231738822765e+03,-3.210572817065241452e+03
1.500453725357884645e+09,-5.121424894146171937e+03,-1.019183332134477382e+03,-3.204143785615922752e+03
1.500453726357884645e+09,-5.126686776247447597e+03,-1.016816228825020062e+03,-3.198037586528113934e+03
1.500453727357884645e+09,-5.132025902755654897e+03,-1.013950465050779599e+03,-3.191892650721241807e+03
1.500453728357884645e+09,-5.137695312144432137e+03,-1.011385133658305790e+03,-3.185176316990591204e+03
1.500453729357884645e+09,-5.142973968934527875e+03,-1.008528844561289588e+03,-3.178379829547864574e+03
1.500453730357884645e+09,-5.148234923391904886e+03,-1.005860920708152094e+03,-3.172371343229943250e+03
1.500453731357884645e+09,-5.153607143975048530e+03,-1.003156197281511368e+03,-3.165558106382524784e+03
1.500453732357884645e+09,-5.158765112731629415e+03,-1.000410941201819014e+03,-3.158692029084815204e+03
1.500453733357884645e+09,-5.164431327233748561e+03,-9.977436221404902881e+02,-3.151529408265350412e+03
1.500453734357884645e+09,-5.169464806116852742e+03,-9.953505303461124640e+02,-3.144605205008349913e+03
1.500453735357884645e+09,-5.174333568573999401e+03,-9.924852171389285331e+02,-3.138267973262656596e+03
1.500453736357884645e+09,-5.179359906147405127e+03,-9.895408969301238358e+02,-3.132286569569481799e+03
1.500453737357884645e+09,-5.184837293046236482e+03,-9.866654843613710000e+02,-3.126466626090467344e+03
1.500453738357884645e+09,-5.190567795021403072e+03,-9.836260873022773694e+02,-3.120852779998250298e+03
1.500453739357884645e+09,-5.195591138832196521e+03,-9.809116734394885952e+02,-3.114530190798971034e+03
1.500453740357884645e+09,-5.200526627121604179e+03,-9.775548200704205328e+02,-3.108405473111159154e+03
1.500453741357884645e+09,-5.205440035620533308e+03,-9.750559119462664057e+02,-3.102650762998678601e+03
1.500453742357884645e+09,-5.210502410843269899e+03,-9.720650709050390788e+02,-3.096886718080375431e+03
1.500453743357884645e+09,-5.215171945875486017e+03,-9.700162818231732444e+02,-3.090654398303138805e+03
1.500453744357884645e+09,-5.219581653790125529e+03,-9.676303162974052157e+02,-3.084578449935488607e+03
1.500453745357884645e+09,-5.224010823848044311e+03,-9.654870295612223572e+02,-3.078147218775375222e+03
1.500453746357884645e+09,-5.228357282448120714e+03,-9.629764669583667001e+02,-3.071699516198224046e+03
1.500453747357884645e+09,-5.233096325670796432e+03,-9.599126742264384120e+02,-3.064997777399449205e+03
1.500453748357884645e+09,-5.237776595368205562e+03,-9.573494674887743940e+02,-3.058892745863516666e+03
